reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,translated_content,sentiment
694bf4ce-884d-44ad-baa9-10e8154889d5,Arcili Licanli,https://play-lh.googleusercontent.com/a-/ALV-UjWMC6m0dyN8IKosN55WkJzXdA6V92y1fjNzUfQ9Vc507nnuZU8,Aplikasinya bagus. Cuma klo ada temen yg gak pake get contact. Nomer nya gak bisa d cariin berapa orang yg simpan nomer nya dia 🤣 jadi gak bisa kepoin orang itu deh. Klo bisa mohon di perbaiki lagi 😋 biar saya bisa lanjut kepo nya tiap hari.mksh,5,26,6.5.1,2024-01-19 3:12:26,,,6.5.1,"The application is good.Only if there are friends who don't use get contact.The number can't be found for how many people who keep the number he 🤣 so he can't do that person.If you can, please fix it again 😋 so I can continue the kepo every day.mksh",Positive
33e40ab1-8037-4b84-b868-8ab02672f6e0,rudi h,https://play-lh.googleusercontent.com/a/ACg8ocIzsiLRTOz5ASUbchHftpZfb6u497_g0kH5-g_7oGovwCXvQg=mo,"bahaya banget ternyata ni aplikasi, tadinya sy pakai buat ngeliat kalau ada penipu atau ngga ygtelpon. tapi ternyata tag buat kita juga bisa diisi sembarangan. masih mending kl customer yg ngisi, ni ada yg masukin tag nomor identitas pribadi dan ngasi nama sembarangan yang gk senonoh juga. jgn lupa atur manage profile di website dulu, siapa tau ada yang ngetag gk jelas. saran ini harus ada filternya juga. kalau tag penipu/scammer biarin tapi yang tidak senonoh/nomor pribadi/identitas difilter",1,138,6.5.2,2024-02-10 2:58:32,"Halo, Terima kasih telah menghubungi kami. Anda dapat mengakses dan mengelola tagar melalui menu ""Lainnya"" di aplikasi. Untuk informasi atau panduan lebih lanjut, silahkan hubungi: https://getcontact.faq.desk360.com/ - Getcontact Team",2024-02-10 9:39:31,6.5.2,"It's really dangerous that this application, I used to use to see if there were fraudsters or not calling.But it turns out that tags for us can also be filled carelessly.Still better if the customer is filling up, there are those who enter the tag of personal identity numbers and give careless names that are not indecent too.Don't forget to set the profile manage on the website first, who knows someone is not clear.This suggestion must have a filter too.If you tag fraudsters/scammers, but those who are not indecent/personal numbers/filtered identity",Positive
efe61e4d-d659-4039-b26c-3ffd8f1e8184,Dewi Susita,https://play-lh.googleusercontent.com/a-/ALV-UjXXaSLjoaXIDS3zyrm1PoYNafugmTh_sTT95JRXSOc-xmnW7clpvw,"Terima kasih. Getcontact sangat membantu saya untuk cari tau siapa yang kontak kita, kalo penandanya penipu, langsung blokir.",5,0,6.7.1,2024-04-28 0:57:18,,,6.7.1,"Thank You.Getcontact really helps me to find out who contact us, if the maker is a fraud, immediately block.",Positive
8b5d286b-5495-41ab-8546-8b4a8dc38ab0,Devia Anggraini,https://play-lh.googleusercontent.com/a-/ALV-UjVkg48s07WMSzU7jO_U-aU9UPtkWHCBvJM-BRZVGTwxL1APkGKA,"Aplikasi getcontac, sangat berbahaya, bisa menjatuhkan nama baik orang dengan bikin nama2 jelek, seharusnya orang lain tidak bisa melacak nama pribadi kita yang tersimpan dikontak hp orang lain dengan nama semau mereka Bisa saja orang menganggap kita kurang ajar dengan menyimpan nama2 jelek, custumer bisa pada kabur kalau ketemu nama kontak yang menjijikan gara2 tidak menyukai karir atau posisi kita",1,36,6.5.1,2024-01-13 13:37:58,,,6.5.1,"The getcontac application, is very dangerous, can bring down the good name of people by making bad names, other people should not be able to track our personal names that are stored in other people's cellphones with the names they can think we are insolent by storing ugly names, custumer can be onrun away when you find the name of the contact that is disgusting because it doesn't like our careers or positions",Negative
c762f0fc-d948-455e-a3b5-c75b67ecf4a0,Chika Speed,https://play-lh.googleusercontent.com/a/ACg8ocKDRf0_FBzvRPQHMFknFDFzUbOIMjutZJUjwuCRIS6GKVXb0A=mo,bagus si tapi ini lama kelamaan ada perubahan ya itu perubahan nya harus ngebayar,4,0,6.6.1,2024-03-19 4:43:13,,,6.6.1,good si but this over time there is a change yes the change must be paid,Positive
981e639b-3c77-4643-a3a8-98e4e2c4d77e,Zaskia M Indira,https://play-lh.googleusercontent.com/a-/ALV-UjVqoqH9ujLeND7ep7Ez9Ne03CFx15sTBRP2T3Ujjg5ZB_ADhic,"aplikasinya udah bagusss. kan bisa lihat kontak kita disave dengan nama apa yaa, jadi kepo gituloh kalau ga ketahuan siapa yang save begitu 😭 semoga suatu saat nanti bisa tau siapa orang yang save kontak kita dengan nama apa.",4,12,6.5.1,2024-02-02 23:22:39,,,6.5.1,"The application is good.You can see our contact with what name, so you don't get caught who saved so click, hopefully someday you can know who is the person who saves our contact with what name.",Positive
aaeee478-5b3e-4214-8a42-43fb6e9dac94,A2_ Mufarrohah,https://play-lh.googleusercontent.com/a-/ALV-UjXxHyHUFo8g5ixI52oEiLm162XO2j6WHrgQdckfzMOv95ddbqqE,"Tidak bisa verifikasi padahal sudah dapat telfon, dan kalau bisa verifikasi pun perlu ulang beberapa kali, tapi tetep aja gabisa masuk malah ngulang login lagi, aneh.",1,12,6.5.1,2024-01-13 2:13:56,"Halo, Jika Anda kesulitan mendapatkan kode verifikasi, silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi: https://www.getcontact.com/send-report.
Terima kasih atas pengertian Anda. - Getcontact Team",2024-01-13 11:07:36,6.5.1,"Can not verify even though you can call, and if you can verify it needs to be repeated several times, but still can't enter even repeating login again, strange.",Negative
09604a46-355c-4c2b-8280-97cbf60dfe3d,Khana Komariya,https://play-lh.googleusercontent.com/a-/ALV-UjUX71bkM834fGucvv7x7q7UoSm24t3tC_Cxyx4PiqOBGz4bbCta,Aplikasi getcontact dapat mengenal dan mengetahui siapa yang mencari nomor kita dibilang bagus yah bagus sih termasuk oke lah♥️♥️tapi kalo mau mengetahui secara detail harus premium dulu dan itu berbayar,5,50,6.5.2,2024-02-23 1:34:30,,,6.5.2,"The getcontact application can get to know and find out who is looking for our number is said to be good, including okay ♥ ️ ♥ ️ but if you want to know in detail it must be premium first and it is paid",Positive
b60c26e9-22e9-43c9-a868-c886119f77ed,Riki Marta,https://play-lh.googleusercontent.com/a-/ALV-UjWEPlf2B_6gAIkkp5B4SyIT7aS6BapmSHPty3hSBcQd_o68MBmA,"Saya harus memberi bintang 1.ada yg menyimpan kontak saya dgn nama yg tidak baik.otomatis calon costumer saya jadi berfikir yg tidak"".mungkin ada baik nya aplikasi ini.tapi saya di rugikan,gara"" ada yg simpan kontak dgn buruk.bisa d ketahui tidak?siapa yg simpan kontak kita dgn nama buruk?",1,29,6.5.1,2024-01-08 10:34:05,"Halo, Terima kasih telah menghubungi kami. Anda dapat mengakses dan mengelola tagar melalui menu ""Lainnya"" di aplikasi. Untuk informasi atau panduan lebih lanjut, silahkan hubungi: https://getcontact.faq.desk360.com/ - Getcontact Team",2024-01-08 11:59:08,6.5.1,I have to give a star.Do you know? Who keeps our contact with bad names?,Negative
be85e128-7545-45cd-b4ba-1eda58cd0c95,Suci Ramadhani,https://play-lh.googleusercontent.com/a-/ALV-UjV_70W6NnyF8a9LLN5giAEtjLZIH-g3JjFIpwhHjMUexdmB8cOQ,"udah nyoba verifikasi berkali kali tapi gagal mulu trus pas dicoba lagi malah ad tulisan ""anda telah mengirim banyak verifikasi mohon tunggu sebentar"" dah ditungguin seharian tetap gabisa udah di laporin juga mslhnya belum di atasin jg !!!",1,55,6.5.1,2024-01-02 7:38:59,"Halo, Suci. Jika Anda kesulitan mendapatkan kode verifikasi, silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi: https://www.getcontact.com/send-report.
Terima kasih atas pengertian Anda. - Getcontact Team",2024-01-02 8:03:25,6.5.1,"I've tried verifying many times but failed first and then when I tried it again instead of the words ""you have sent a lot of verification please wait a minute"" already waiting for all day still can't be reported it is also not above too !!!",Negative
9a87eb09-4a1b-4ab6-8049-3940a3214f6a,T C,https://play-lh.googleusercontent.com/a-/ALV-UjVunsAsKa5ms7IUI77p6TdsKTE5GJSxQ0_90guCV6rZOLAGF5Zf,"Saya udah bayar untuk layanan premium tapi kenapa tidak ada perubahan sama sekali di akun saya! Mana biaya langganannya mahal lagi, malahan saya tidak dapat akses yg seharusnya didapatkan akun berbayar!! Udah kirim laporan ke pusat bantuannya tapi tdk ada tanggapan!!!!!",2,9,6.5.2,2024-02-23 7:09:10,"Halo, Terima kasih telah menghubungi kami. Kami akan memeriksa detail langganan Anda. Silahkan hubungi kami dari halaman 'Hubungi kami' di aplikasi atau isi formulir lewat tautan di bawah ini agar kami bisa segera menghubungi Anda.
https://www.getcontact.com/send-report
Terima kasih. - Getcontact Team",2024-02-23 12:06:44,6.5.2,"I already paid for premium services but why is there no change at all in my account!Where is the cost of subscription is expensive again, instead I can't access the paid account that should be obtained !!Already sent a report to the center of assistance but there was no response !!!!!",Negative
95ca9994-7f6c-43f7-adf6-2aacd9979d88,Aisyah Putri,https://play-lh.googleusercontent.com/a-/ALV-UjX0u54HfJOGfC77rby69_SvoVr4cF1JjPQMos5yK4Bt_pkXZPmH,"saya ingin menyembunyikan akun sya, biasa lewat web, ini kenapa login diweb gabisa yaa??? ada setting visibilitas engggak di aplikasinya, kalo ada bagian mana. saya mau nonaktifin, dan login diweb kenapa gabisa??",3,11,6.5.1,2024-01-25 15:01:16,"Halo, Anda dapat mengetahui cara untuk mengelola akun dan profil Getcontact di sini: https://getcontact.faq.desk360.com
Jika masih membutuhkan bantuan. Silahkan kirimkan informasi lebih lanjut terkait kendala yang dihadapi di sini: https://www.getcontact.com/send-report - Getcontact Team",2024-01-26 15:00:05,6.5.1,"I want to hide my account, it's normal via the web, this is why login on it can't be ???There is a visibility settings in the application, if there are parts.I want to be deactivated, and login on why can't it ??",Negative
435d246d-35ff-40cf-bd42-e53e81610b29,Dinda Manurung,https://play-lh.googleusercontent.com/a/ACg8ocJwaMXW9YImWURzjKVNl7c67nJ-n4-fNmBupYb9wae8XdQS2w=mo,"Memang bisa liat penanda kontak yang lain, tpi ga semuaa. Pas mau di cari no nya malah disuruh premium duluuu, ga asikkk gasukaa pokoknya ga seneng banget pakai getcontact..",1,31,6.5.1,2024-01-04 13:02:54,,,6.5.1,"You can see other contact markers, but not all.When I want to look for the number, I was told to premium first, not cool gasukaa, the main thing was not very happy to use getcontact ...",Negative
50e4009e-2aa8-4609-b73b-c6e83f6e4ebf,Dena Khanifah,https://play-lh.googleusercontent.com/a-/ALV-UjVCJk0YkdoVdyf31vvuBK4rUG5vjoM5fsG18ugGSia2HXAQfGo,Alhamdulillah... apk ini membantu Saya . Barusan ada cs pesan dan TF dengan nominal beda jauh dengan harga yang saya kasih. Dia minta dibalikin kelebihan nominal tadi. di WA namanya (AB) tapi nama rekening nya (ED). Lalu saya curiga dengan nomor kontak nya lebih dari 12 angka . Lalu saya cari informasi di apk ini. Ternyata nomornya ngga bisa di lacak. untungnya belum aku kirim balik. Toh belum ada uang yang masuk ke rek saya. Makasih getcontact👍👍👍👍👍⭐⭐⭐⭐⭐,5,26,6.5.2,2024-02-13 16:22:35,,,6.5.2,"Alhamdulillah ... this apk helps me.Just now there was a CS message and TF with a nominal different from the price I gave.He asked to be reversed in the nominal excess earlier.In WA the name (AB) but the name of the account (ed).Then I suspected with a contact number of more than 12 numbers.Then I look for information on this APK.It turns out that the number can't be tracked.Luckily I haven't sent it back.After all, there was no money that came into my account.Thanks Getcontactt👍👍👍r.⭐⭐⭐⭐⭐",Positive
1f6da5c9-dd83-4efc-887e-17940b173c92,syamsudin arif,https://play-lh.googleusercontent.com/a-/ALV-UjUWlc9oydBRZcXwnUy2h2bGz_6E4t_FSGFOa0O2849hdQZfLfc,"Sangat membantu mengetahui pemilik nomer tlp yang menghubungi saya, baik itu nama lengkap, nama panggilan, nama alias termasuk sebutan nama dari yg menyukai maupun yg tidak menyukai pemilik nomer tsb.",5,16,6.5.1,2024-01-16 16:19:11,,,6.5.1,"It is very helpful to know the owner of the telephone number who contacts me, be it full name, nickname, alias name including the name of those who like or who do not like the owner of the number.",Positive
a3d8e11c-adc7-4b3c-b3e8-2daa9e8e7454,Nisrina Cahrama,https://play-lh.googleusercontent.com/a-/ALV-UjVny6tGJKRodkV5TqOfMaHHabHDpEYdOJ-TwusrAREIeq7uNa461A,"Mohon maaf, tapi kenapa saya tidak bisa masuk/login? Setiap login, selalu saja ada kalimat ""Anda telah mengirim terlalu banyak permintaan verifikasi. Harap tunggu sebentar sebelum mencoba lagi"". Pakai metode lain juga sama saja. Sudah 2 minggu lebih menunggu, tapi tidak bisa login sampai sekarang!! Selalu munculnya kalimat itu terus, mau nunggu sampai kapan? Sudah saya install ulang juga tidak mau.",1,15,6.5.1,2024-02-04 4:23:06,"Halo, Jika Anda kesulitan mendapatkan kode verifikasi, silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi: https://www.getcontact.com/send-report.
Terima kasih atas pengertian Anda. - Getcontact Team",2024-02-04 17:12:24,6.5.1,"Sorry, but why can't I enter/login?Every login, there is always a phrase ""You have sent too many verification requests. Please wait a minute before trying again"".Use other methods is the same.It's been more than 2 weeks of waiting, but can't log in until now !!Always the appearance of the sentence continues, how long do you want to wait?I have reinstalled either.",Negative
6bfc30f4-9303-4b69-938a-17caec33ef4f,Arina zakiyatu Andini,https://play-lh.googleusercontent.com/a-/ALV-UjXG3RKyIJCwWqAjdZNC_mtvIlCN0NY2gOFR6XxFK_8VvlTr2dy3,Aplikasi makin ngaco tidak tolong diperbaiki,1,0,6.8.0,2024-05-25 8:47:25,,,6.8.0,The application is increasingly awesome unwilling,Positive
55fbe35b-d3a1-423d-9f12-89f03c2150b0,veXator,https://play-lh.googleusercontent.com/a-/ALV-UjUiyhiFrC7b8pfUy9MsexR-AnKHRiduD6lf8l3g5RjNwQhvgjM,"aplikasi ga jelas, baru download mau masuk aja susah. disuruh verifikasi nomor pas udah diverifikasi tulisannya mengarahkan kembali ke aplikasi tapi malah balik ke awal pas mau masuk",1,14,6.5.2,2024-02-22 15:43:16,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-02-22 20:36:35,6.5.2,"The application is not clear, just download it and just get in it difficult.told to verify the right number, the writing has been verified, pointing back to the application but instead returns to the beginning when I want to enter",Negative
126d112e-a6eb-4179-9dc8-e7df65269c65,ali almadjid,https://play-lh.googleusercontent.com/a/ACg8ocJOoQWbhaxn5VhIH6ndV-KZilLgoilHWgRCNp-D8RS8N9vXux0=mo,"Ironi, dulu aplikasi yang iklan untuk melakukan pengecekan apakah nomor penipu atau bukan, tapi sekarang sang penipu bisa menyembunyikan identitasnya dengan membayar agar data terkait skor kepercayaan mereka tidak ditampilkan dan dilihat oleh orang lain.",2,6,6.5.1,2024-01-17 14:34:23,,,6.5.1,"Irony, formerly the application that advertisements to check whether the fraudster number or not, but now the fraudsters can hide their identity by paying so that the data related to their trust scores is not displayed and seen by others.",Negative
ac4bf07a-6930-443d-bde0-c986555917d0,Mirna Wati,https://play-lh.googleusercontent.com/a-/ALV-UjV-GwSRw02BfR3BUO0YeDrTNdlL9-gRamELx7QGfvZf6Pplb_vY,"Aplikasi paling ngeselin,makin kesini makin susah buat loginnn udh bolak balik login tetep aja gk bisa,bot yg bermasalah lahh tidak bisa mengirim verifikasi di wa😬😬😬 Aku kasih bintang 1 tolong dong dipermudah minnn",1,8,6.5.1,2024-01-14 14:02:37,"Halo, Mirna. Jika Anda kesulitan mendapatkan kode verifikasi, silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi: https://www.getcontact.com/send-report.
Terima kasih atas pengertian Anda. - Getcontact Team",2024-01-15 12:01:06,6.5.1,"The most annoying application, the more here the more difficult it is to log in and back and forth, but you can't, the problem is, the problem is that you can't send verification in the 1st star, please give it easier",Negative
041c216e-56f1-4c43-a264-665c71609e40,Mahendra Cahya Pra Setyawan,https://play-lh.googleusercontent.com/a-/ALV-UjU11kJa4hh4cQMKvl5Bts6HqErx1ipANkpfHfetlq8xGqNwm2yO,Volume suara iklan terlalu tinggi dan sangat mengganggu. Jangan sarankan untuk up ke premium kalau masih seperti itu.,2,9,6.5.1,2024-01-25 3:06:59,,,6.5.1,The volume of advertising is too high and very annoying.Don't suggest to UP to Premium if it's still like that.,Negative
a96821fb-d99e-4674-97ca-b409957ea74b,Bunda Hera,https://play-lh.googleusercontent.com/a-/ALV-UjWP2TtB-zYGuNEo0XIk9IwnKUDuRSXH1uuV55uL-ALZqZ-y1ZfV,Kok ssetelah di update malah parah bgt lola malah sering gak bisa di buka,1,0,6.7.1,2024-05-10 15:22:54,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-05-11 12:34:32,6.7.1,"How come after being updated, it is even bad, lola often can't be opened",Negative
0234589b-a3f8-43b5-8b57-02f60c8a1313,Hendrik Irawan,https://play-lh.googleusercontent.com/a/ACg8ocIxE4NZbEzNsQD3jU8C4Kv_0dQD5h_DQIYNyKiIR_DIFiIZyw=mo,Tolong nama kontak segera di-update keseluruhan soal nya saya liat dinomor saya tetep tidak ada perubahan dari waktu ke waktu padahal pertemanan wa semakin bertambah,5,6,6.5.1,2024-01-19 22:52:05,,,6.5.1,"Please immediately update the contact name, I see that I see the dinomor, but there is no change from time to time even though WA's friendship is increasing",Positive
43ff4f08-187d-48ee-a758-ee0fb0cca21c,Indrawati Armand,https://play-lh.googleusercontent.com/a-/ALV-UjV5q_0dxhTW8zZmX-1ZVJsMI0Us2bX4fmihy3dJbsTtZmF5-tAX,Aplikasi yang sangat membantu ku untuk melihat siapa yang menelepon . Banyak telpon yang masuk dan penipu langsung kena blok. Terimakasih Get Contack. Tingkatkan terus kinerja yaa.,5,42,6.5.1,2024-01-23 12:19:40,,,6.5.1,Applications that really help me to see who is calling.Many telephones enter and fraudsters immediately hit the block.Thank you Get Contack.Continue to increase performance.,Positive
0dba138d-f1e6-4a36-9c87-31c2832bdffc,sukhoi 46,https://play-lh.googleusercontent.com/a-/ALV-UjV4etVx1aqX3mQcRCu18hbtTI_jCD5AIC2iAMgUnxsRGf03LXDh,"Lah abis dapat laporan tag baru malah di bilang issue dan jadi ngga kebuka,plus hp JD berat saya pikir layar lcd yg rusak sekalinya apk..kasih bintang 1 dulu .kalo ada perubahan baru saya tambah bintang nya",1,11,6.5.1,2024-01-27 17:28:07,,,6.5.1,"After I got a new tag report, it was said to be an issue and so I didn't open, plus a cellphone so I thought the LCD screen was broken once ... I love 1 star. If there was a new change, I added the star",Negative
8454346f-1e11-42ab-bc51-10ef7609dbbf,chandra restu,https://play-lh.googleusercontent.com/a-/ALV-UjXK993Dv4mh8CrNj9eZrxxYOcST8fsBz-Oui3CMGid5-DTGrqI,"Halo admin. Saya sudah upgrade ke Premium 42.000/bulan tapi tidak ada perubahan masih sama, tidak bisa melihat Tag dari nomor yang saya cari utk mengetahui siapa nomor Tsb Gimana ini admin.",2,7,6.5.1,2024-01-21 7:57:54,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-01-21 17:59:39,6.5.1,"Hello admin.I have upgraded to premium 42,000/month but there is no change is still the same, can't see the tags of the number I am looking for to find out who the number is the admin.",Negative
cf26270b-85d8-4fcb-ba05-0d7e017cce93,winarsi Karama,https://play-lh.googleusercontent.com/a-/ALV-UjXa3xPx2jfAtsiKUvt6nU9GoZ6j3XZzXtu2a_uhvP-m4xn24yc,"Nggak jlas in aplikasi sudah berkali"" diverivikasi nmr ttap sja kmbl ke awal glran dtrskn ke nmr cht WAny malah tdk blas"" bikin rugi dnload in aplikasi beda skli dengan aplikasi yang awal stelah di-update sdh tdk ada beres.",1,14,6.5.1,2024-01-06 10:47:03,"Halo, Jika Anda kesulitan mendapatkan kode verifikasi, silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi: https://www.getcontact.com/send-report.
Terima kasih atas pengertian Anda. - Getcontact Team",2024-01-07 14:56:05,6.5.1,"Not jlas in the application has been ""verified by nmr ttap sja KMBL to the beginning of Glan Dtrskn to NMR CHT WANY instead of blast"" make a loss in the application of different SKLI applications with applications that were initially updated, there was no one.",Negative
b4da5f70-bdc1-4e9f-8fa9-93066ed8b261,Sandy Marsah,https://play-lh.googleusercontent.com/a/ACg8ocIuajVFu7rBjsS_tKxYdaCO_uIGzmsa3lVGBelZf6SqZMqLEw=mo,"Ini apk, sy sdh bli yg premium malah bermasalah, kalau di buat default gak bisa utk panggilan telp (sudah 5 hari), setelah 7 hari gak bisa juga sy akan uninstal saja gak guna.",1,5,6.5.1,2024-01-11 23:41:09,"Halo, Sandy, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-01-12 7:04:52,6.5.1,"This is APK, I have a premium one, even a problem, if it is made default, it can't be for call calls (it's been 5 days), after 7 days I can't also uninstall it.",Negative
647b66e5-9e2f-4c02-a0a2-b888e426c8cd,Ani Ani,https://play-lh.googleusercontent.com/a/ACg8ocLHmhOOZ2GKUI9Hmhs-72-31VRHFe0-Yu0pAp7mXTLJwiiS2g=mo,"aplikasi nya bagus, bisa ngeliat sb kontak pacar/teman, tapi aku baru tahu pacar gw masih nge SV mantan nya, terus banyak ayang 1 sampe 5, jadi gw sakit karna itu, hehee gw putusin dehhhh, tapi apk nya bagus:)😁🥀",4,7,6.5.2,2024-02-20 21:45:16,,,6.5.2,"the application is good, can see the sb contact boyfriend/friend, but I just found out my girlfriend still sv the ex, then a lot of 1 to 5, so I was sick because of that, hehee I broke up, but the apk is good:)",Positive
883476fe-55c7-4442-9be8-454d63e806ce,Ina Hayatun Nisma,https://play-lh.googleusercontent.com/a-/ALV-UjWOiXdagSW5NiGYWnkM-5fhlGeOOaKh_ygXU8NGsnr3h6Enc2iS,Aplikasi yg bermanfaat banget jd kalau ada no baru bisa ketahuan itu penipu atau bukan apalagi sekarang lagi gencar lagi penipuan lewat tlfn atau wa tuh. Pokoknya the Best lah,5,3,6.5.1,2024-01-20 5:08:16,"Halo, Terima kasih atas komentar dan penilaian aplikasi. Jika Anda memerlukan bantuan untuk masalah apapun, Anda dapat menghubungi kami di support@getcontact.com. - Getcontact Team",2024-01-25 12:46:09,6.5.1,"Applications that are very useful so if there is a new number can be found out that fraudsters or not moreover now again aggressively fraud through TLFN or WA.Anyway, the best",Positive
31a3389c-09ba-4533-927c-90ce7bdfc327,Jakfar 2018,https://play-lh.googleusercontent.com/a/ACg8ocKYhBM94FcGLKSJbhR0vbmAF6PKpk1VLjaCdTH_P7DhOi22dw=mo,"Applikasi ini sanagt mendukung dan bermamfaat bagi saya, karena dengan aplikasi ini setial penelpon yang tidak jelas tidak mengagnggu kegiatan saya, karena tidak perlu saya jawab, karena sudah ada keterangan dari aplikasi, terimakasih banyak",5,34,6.5.1,2024-01-23 4:11:13,,,6.5.1,"This application is very supportive and beneficial for me, because with this application the caller that is not clear does not admire my activities, because I don't need to answer, because there is already a statement from the application, thank you very much",Positive
ae958a8f-0ea7-4534-8597-509560358fe4,Chacha Ferly,https://play-lh.googleusercontent.com/a/ACg8ocI29w3nESzZEQcFjADcvDg97TdGi6RWd-0hwzdruI2LX_fFIw=mo,Harus nya gak usah berbayar ... jadi kita bisa melihat lebih siapa2 nomor yg masuk ke hape kita,4,0,6.7.1,2024-05-07 2:54:36,,,6.7.1,I shouldn't have to be paid ... so we can see more numbers that enter our cellphone,Negative
d2675d07-25ab-4bfb-a9b7-7771bc79a05d,Senja di parungpanjang,https://play-lh.googleusercontent.com/a-/ALV-UjU_EGce7FTbR60xTsyM_G2XVSxwZfu_ep-YrG39A1VqO-KPQhVz,Bermanfaat untuk cek no tak dikenal harus selalu waspada sekarang mah banyak penipuan,4,0,6.6.1,2024-03-21 3:02:16,,,6.6.1,"Useful for checking no unknown, you must always be vigilant now, there are many frauds",Positive
44ba5c25-78b8-44ce-895f-52acde1594ac,Gita Aurellia,https://play-lh.googleusercontent.com/a/ACg8ocLAuxtP0J7-hqp3sAY8T9b5_rFwvXC3ITh9dqH6wTZxe7z_TA=mo,Bisa lihat siapa saja yg namain kita jelek padahal bilangnya disimpen dengan bagus malah dilihat tidak bagus 🤭,5,0,6.8.0,2024-05-19 10:05:15,,,6.8.0,Can see anyone who names we are ugly even though saying it is stored well even seen not good 🤭,Negative
3c891e10-8b7f-4f03-9447-f819f09ef430,Revi Rivaldi Baralax,https://play-lh.googleusercontent.com/a-/ALV-UjUXODBnhgSjZjIz1MrKmzAfWdq-jBni6wjYlQcQFK_tOmTBv3CR,"Aplikasi yg sangat bermanfaat, bisa memfilter spam sama penipu",5,0,6.7.1,2024-05-04 6:18:14,,,6.7.1,"Very useful applications, can filter spam and fraudsters",Positive
f7610213-8aad-48be-b230-7e54280422b0,SANDI ASHIDIQI,https://play-lh.googleusercontent.com/a-/ALV-UjWiFePXwmY8VW0rqU7zzRN1ob4Ky2VIDZ3j2Ok3A2MiJiIuy0I,"Okelah untuk melihat nama nomor yang di save, khususnya penipu!",5,0,6.6.1,2024-04-01 14:00:54,,,6.6.1,"Okay to see the name of the number being save, especially fraudsters!",Positive
44e25764-da0d-445b-b4aa-64e67efd5593,Bayu Rarogo,https://play-lh.googleusercontent.com/a-/ALV-UjUhQa_MIBKZJR2aO7X0uwniB4-V0E7Sb_1ORUBiadwnEKc5YkDd,aplikasi apaan nih lemot banyak iklan..gak guna,1,0,6.7.1,2024-05-17 10:47:59,,,6.7.1,"what application is it slow, there are many advertisements ... no use",Negative
f20a5487-da43-4896-b593-c5de3aeb82e6,Lensi Wardoni,https://play-lh.googleusercontent.com/a/ACg8ocJoVtVoQrYlfDlO31Co5f5Necdy5QF8fxpm9H17nv1UbMFztQ=mo,Sangat membantu tapi sudah untuk mencari nomer,4,0,6.8.0,2024-05-18 7:01:08,,,6.8.0,Very helpful but already to find the number,Positive
ade0d7cd-f741-47b4-96f7-aae7cfa5bfdf,Erel Leka,https://play-lh.googleusercontent.com/a/ACg8ocK68691HE8KYtQ7XxW8Y9T3eT3vtsthq5RkALBFypWwNl4UXA=mo,menurut gw apk nya sangat membantu kita untuk berhati-hati dalam menggunakan aplikasi seperti whattsap,5,0,6.7.1,2024-05-09 13:12:49,,,6.7.1,I think the apk is very helpful for us to be careful in using applications like whattsap,Positive
a69afd30-49e4-4480-88e4-72f091faf32e,Agustian tian,https://play-lh.googleusercontent.com/a-/ALV-UjW4Sw7rnd53P0J7jT8qTUXtJuNIyf8f5YNPKc1kWJtd5qKcjbws,"ini apk nya ngebug apa gimana ya? gw kok gabisa login pake nomor, bahkan pake email pun tetep gabisa, malah kena limit login, ini gimana ya??",1,13,6.5.1,2024-01-05 16:09:17,"Halo, Jika Anda kesulitan mendapatkan kode verifikasi, silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi: https://www.getcontact.com/send-report.
Terima kasih atas pengertian Anda. - Getcontact Team",2024-01-06 23:20:40,6.5.1,"What is this apk?How come I can't log in to use the number, even using the email still can't, even hit the login limit, what is this ??",Negative
